"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0002","149",1,7453,0.000134174158057158,-0.0259324850505867,0,2018-11-01
"AA-AA-000-0000","kri0002","63",1,7931,0.000126087504728281,-0.0627002595982486,0,2018-11-01
"AA-AA-000-0000","kri0002","75",1,7957,0.000125675505843911,-0.0646374847924282,0,2018-11-01
"AA-AA-000-0000","kri0002","69",1,9175,0.000108991825613079,-0.149180464903405,0,2018-11-01
"AA-AA-000-0000","kri0002","143",2,20902,0.0000956846234810066,-0.321202430645523,0,2018-11-01
"AA-AA-000-0000","kri0002","85",1,10519,0.0000950660709192889,-0.231028906337908,0,2018-11-01
"AA-AA-000-0000","kri0002","92",1,10653,0.000093870271285084,-0.238656749123898,0,2018-11-01
"AA-AA-000-0000","kri0002","172",2,22818,0.0000876501007976159,-0.396184811274958,0,2018-11-01
"AA-AA-000-0000","kri0002","10",1,13774,0.0000726005517641934,-0.395982053612758,0,2018-11-01
"AA-AA-000-0000","kri0002","61",1,13980,0.0000715307582260372,-0.405246223144692,0,2018-11-01
"AA-AA-000-0000","kri0002","166",1,14349,0.0000696912676841592,-0.421558861144154,0,2018-11-01
"AA-AA-000-0000","kri0002","8",1,18655,0.0000536049316537121,-0.590343405023913,0,2018-11-01
"AA-AA-000-0000","kri0002","170",1,21878,0.0000457080171862145,-0.697615555604064,0,2018-11-01
"AA-AA-000-0000","kri0002","189",1,23364,0.0000428008902585174,-0.743099726737997,0,2018-11-01
"AA-AA-000-0000","kri0002","86",0,15968,0,-0.88430689513403,0,2018-11-01
"AA-AA-000-0000","kri0002","118",0,13401,0,-0.810114401865934,0,2018-11-01
"AA-AA-000-0000","kri0002","77",0,13320,0,-0.807662393680059,0,2018-11-01
"AA-AA-000-0000","kri0002","91",0,12408,0,-0.779522476025791,0,2018-11-01
"AA-AA-000-0000","kri0002","17",0,9809,0,-0.693090772067818,0,2018-11-01
"AA-AA-000-0000","kri0002","141",0,9602,0,-0.685738605866479,0,2018-11-01
"AA-AA-000-0000","kri0002","71",0,7865,0,-0.620621923260218,0,2018-11-01
"AA-AA-000-0000","kri0002","155",0,7803,0,-0.618170893922227,0,2018-11-01
"AA-AA-000-0000","kri0002","7",0,7678,0,-0.613199515779219,0,2018-11-01
"AA-AA-000-0000","kri0002","67",0,7627,0,-0.611159578270722,0,2018-11-01
"AA-AA-000-0000","kri0002","122",0,6948,0,-0.583321057204316,0,2018-11-01
"AA-AA-000-0000","kri0002","104",0,6910,0,-0.581723720475602,0,2018-11-01
"AA-AA-000-0000","kri0002","34",0,6842,0,-0.578854327308879,0,2018-11-01
"AA-AA-000-0000","kri0002","156",0,6832,0,-0.578431157190686,0,2018-11-01
"AA-AA-000-0000","kri0002","113",0,6174,0,-0.549871311680208,0,2018-11-01
"AA-AA-000-0000","kri0002","30",0,5749,0,-0.530608134512095,0,2018-11-01
"AA-AA-000-0000","kri0002","157",0,5594,0,-0.523406341730677,0,2018-11-01
"AA-AA-000-0000","kri0002","152",0,5572,0,-0.522376105470303,0,2018-11-01
"AA-AA-000-0000","kri0002","160",0,5547,0,-0.521202910561878,0,2018-11-01
"AA-AA-000-0000","kri0002","13",0,5129,0,-0.501180423624413,0,2018-11-01
"AA-AA-000-0000","kri0002","134",0,4824,0,-0.486050505245028,0,2018-11-01
"AA-AA-000-0000","kri0002","83",0,4736,0,-0.481596804037015,0,2018-11-01
"AA-AA-000-0000","kri0002","80",0,4575,0,-0.473340100383432,0,2018-11-01
"AA-AA-000-0000","kri0002","23",0,4161,0,-0.451415645642986,0,2018-11-01
"AA-AA-000-0000","kri0002","174",0,3944,0,-0.439487171310101,0,2018-11-01
"AA-AA-000-0000","kri0002","35",0,3921,0,-0.438203831435849,0,2018-11-01
"AA-AA-000-0000","kri0002","187",0,3910,0,-0.437588729729495,0,2018-11-01
"AA-AA-000-0000","kri0002","135",0,3890,0,-0.436468142154448,0,2018-11-01
"AA-AA-000-0000","kri0002","147",0,3883,0,-0.436075256201351,0,2018-11-01
"AA-AA-000-0000","kri0002","133",0,3881,0,-0.435962938039487,0,2018-11-01
"AA-AA-000-0000","kri0002","177",0,3792,0,-0.430935144180904,0,2018-11-01
"AA-AA-000-0000","kri0002","127",0,3779,0,-0.430195828971388,0,2018-11-01
"AA-AA-000-0000","kri0002","15",0,3720,0,-0.426824381117518,0,2018-11-01
"AA-AA-000-0000","kri0002","97",0,3717,0,-0.426652239799317,0,2018-11-01
"AA-AA-000-0000","kri0002","184",0,3704,0,-0.425905490103071,0,2018-11-01
"AA-AA-000-0000","kri0002","153",0,3637,0,-0.422035904448546,0,2018-11-01
"AA-AA-000-0000","kri0002","176",0,3536,0,-0.41613464819405,0,2018-11-01
"AA-AA-000-0000","kri0002","109",0,3422,0,-0.409371639205299,0,2018-11-01
"AA-AA-000-0000","kri0002","186",0,3396,0,-0.40781349233928,0,2018-11-01
"AA-AA-000-0000","kri0002","27",0,3167,0,-0.393823639192124,0,2018-11-01
"AA-AA-000-0000","kri0002","39",0,3119,0,-0.390827789873347,0,2018-11-01
"AA-AA-000-0000","kri0002","96",0,3019,0,-0.384511475751629,0,2018-11-01
"AA-AA-000-0000","kri0002","144",0,2949,0,-0.380027597074057,0,2018-11-01
"AA-AA-000-0000","kri0002","49",0,2884,0,-0.375816096526877,0,2018-11-01
"AA-AA-000-0000","kri0002","106",0,2881,0,-0.375620579598777,0,2018-11-01
"AA-AA-000-0000","kri0002","73",0,2873,0,-0.375098702890204,0,2018-11-01
"AA-AA-000-0000","kri0002","68",0,2852,0,-0.373725309252491,0,2018-11-01
"AA-AA-000-0000","kri0002","142",0,2831,0,-0.372346849915272,0,2018-11-01
"AA-AA-000-0000","kri0002","124",0,2751,0,-0.367048154279181,0,2018-11-01
"AA-AA-000-0000","kri0002","47",0,2658,0,-0.360790619683834,0,2018-11-01
"AA-AA-000-0000","kri0002","151",0,2480,0,-0.348500647839046,0,2018-11-01
"AA-AA-000-0000","kri0002","102",0,2455,0,-0.346739642896637,0,2018-11-01
"AA-AA-000-0000","kri0002","60",0,2431,0,-0.345040622581553,0,2018-11-01
"AA-AA-000-0000","kri0002","161",0,2413,0,-0.343760846647781,0,2018-11-01
"AA-AA-000-0000","kri0002","120",0,2406,0,-0.343261867447169,0,2018-11-01
"AA-AA-000-0000","kri0002","163",0,2387,0,-0.341903824541823,0,2018-11-01
"AA-AA-000-0000","kri0002","101",0,2358,0,-0.339820558816083,0,2018-11-01
"AA-AA-000-0000","kri0002","81",0,2292,0,-0.335031048115492,0,2018-11-01
"AA-AA-000-0000","kri0002","105",0,2285,0,-0.334519047524478,0,2018-11-01
"AA-AA-000-0000","kri0002","53",0,2217,0,-0.329503927801965,0,2018-11-01
"AA-AA-000-0000","kri0002","19",0,2209,0,-0.328908886363253,0,2018-11-01
"AA-AA-000-0000","kri0002","181",0,2183,0,-0.326967522969854,0,2018-11-01
"AA-AA-000-0000","kri0002","70",0,2146,0,-0.324184770041073,0,2018-11-01
"AA-AA-000-0000","kri0002","188",0,2117,0,-0.321986881851315,0,2018-11-01
"AA-AA-000-0000","kri0002","107",0,2115,0,-0.321834750077242,0,2018-11-01
"AA-AA-000-0000","kri0002","32",0,2110,0,-0.321454105650637,0,2018-11-01
"AA-AA-000-0000","kri0002","25",0,2034,0,-0.315611793841236,0,2018-11-01
"AA-AA-000-0000","kri0002","136",0,1843,0,-0.300428007146863,0,2018-11-01
"AA-AA-000-0000","kri0002","116",0,1821,0,-0.298629510398195,0,2018-11-01
"AA-AA-000-0000","kri0002","115",0,1757,0,-0.293334827824805,0,2018-11-01
"AA-AA-000-0000","kri0002","185",0,1695,0,-0.288112831502525,0,2018-11-01
"AA-AA-000-0000","kri0002","112",0,1691,0,-0.287772674558059,0,2018-11-01
"AA-AA-000-0000","kri0002","183",0,1666,0,-0.285637516153168,0,2018-11-01
"AA-AA-000-0000","kri0002","150",0,1647,0,-0.284004060230059,0,2018-11-01
"AA-AA-000-0000","kri0002","111",0,1633,0,-0.282794423809587,0,2018-11-01
"AA-AA-000-0000","kri0002","40",0,1604,0,-0.28027214113348,0,2018-11-01
"AA-AA-000-0000","kri0002","119",0,1570,0,-0.277285765476096,0,2018-11-01
"AA-AA-000-0000","kri0002","16",0,1536,0,-0.274266874368349,0,2018-11-01
"AA-AA-000-0000","kri0002","168",0,1528,0,-0.273551705290932,0,2018-11-01
"AA-AA-000-0000","kri0002","178",0,1511,0,-0.272025728172238,0,2018-11-01
"AA-AA-000-0000","kri0002","41",0,1507,0,-0.271665429036403,0,2018-11-01
"AA-AA-000-0000","kri0002","129",0,1493,0,-0.270400601412368,0,2018-11-01
"AA-AA-000-0000","kri0002","3",0,1441,0,-0.265649950763826,0,2018-11-01
"AA-AA-000-0000","kri0002","162",0,1430,0,-0.26463407725015,0,2018-11-01
"AA-AA-000-0000","kri0002","18",0,1430,0,-0.26463407725015,0,2018-11-01
"AA-AA-000-0000","kri0002","100",0,1425,0,-0.264171025141685,0,2018-11-01
"AA-AA-000-0000","kri0002","82",0,1422,0,-0.263892803868979,0,2018-11-01
"AA-AA-000-0000","kri0002","98",0,1420,0,-0.263707159945989,0,2018-11-01
"AA-AA-000-0000","kri0002","57",0,1413,0,-0.263056374494324,0,2018-11-01
"AA-AA-000-0000","kri0002","148",0,1411,0,-0.262870139869568,0,2018-11-01
"AA-AA-000-0000","kri0002","52",0,1205,0,-0.242924474989061,0,2018-11-01
"AA-AA-000-0000","kri0002","182",0,1070,0,-0.228912568402685,0,2018-11-01
"AA-AA-000-0000","kri0002","65",0,885,0,-0.208184975971904,0,2018-11-01
"AA-AA-000-0000","kri0002","36",0,883,0,-0.207949605658127,0,2018-11-01
"AA-AA-000-0000","kri0002","31",0,858,0,-0.20498467480576,0,2018-11-01
"AA-AA-000-0000","kri0002","110",0,804,0,-0.198429287845379,0,2018-11-01
"AA-AA-000-0000","kri0002","38",0,798,0,-0.197687493518606,0,2018-11-01
"AA-AA-000-0000","kri0002","45",0,797,0,-0.197563590345345,0,2018-11-01
"AA-AA-000-0000","kri0002","66",0,796,0,-0.197439609416695,0,2018-11-01
"AA-AA-000-0000","kri0002","126",0,792,0,-0.196942905209895,0,2018-11-01
"AA-AA-000-0000","kri0002","87",0,788,0,-0.196444945107809,0,2018-11-01
"AA-AA-000-0000","kri0002","180",0,780,0,-0.195445218795965,0,2018-11-01
"AA-AA-000-0000","kri0002","14",0,770,0,-0.19418832332286,0,2018-11-01
"AA-AA-000-0000","kri0002","158",0,744,0,-0.190881666126609,0,2018-11-01
"AA-AA-000-0000","kri0002","72",0,744,0,-0.190881666126609,0,2018-11-01
"AA-AA-000-0000","kri0002","46",0,738,0,-0.190110423917562,0,2018-11-01
"AA-AA-000-0000","kri0002","175",0,723,0,-0.188168489203762,0,2018-11-01
"AA-AA-000-0000","kri0002","20",0,720,0,-0.187777692334976,0,2018-11-01
"AA-AA-000-0000","kri0002","78",0,715,0,-0.187124550556626,0,2018-11-01
"AA-AA-000-0000","kri0002","33",0,713,0,-0.186862654626245,0,2018-11-01
"AA-AA-000-0000","kri0002","6",0,709,0,-0.18633775849211,0,2018-11-01
"AA-AA-000-0000","kri0002","117",0,706,0,-0.185943114014169,0,2018-11-01
"AA-AA-000-0000","kri0002","123",0,705,0,-0.185811379591671,0,2018-11-01
"AA-AA-000-0000","kri0002","99",0,703,0,-0.18554763016193,0,2018-11-01
"AA-AA-000-0000","kri0002","42",0,702,0,-0.185415614755561,0,2018-11-01
"AA-AA-000-0000","kri0002","55",0,697,0,-0.184754122761991,0,2018-11-01
"AA-AA-000-0000","kri0002","159",0,629,0,-0.175510487315692,0,2018-11-01
"AA-AA-000-0000","kri0002","48",0,595,0,-0.170701065602741,0,2018-11-01
"AA-AA-000-0000","kri0002","145",0,53,0,-0.0509466560911779,0,2018-11-01
