"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0001","162",16,1346,0.011887072808321,0.966236959255797,0,2023-04-18
"AA-AA-000-0000","kri0001","105",25,2180,0.0114678899082569,1.15749527964644,0,2023-04-18
"AA-AA-000-0000","kri0001","64",30,2690,0.0111524163568773,1.22544128490908,0,2023-04-18
"AA-AA-000-0000","kri0001","65",9,847,0.0106257378984652,0.631108417414202,0,2023-04-18
"AA-AA-000-0000","kri0001","55",7,673,0.0104011887072808,0.541078687723178,0,2023-04-18
"AA-AA-000-0000","kri0001","22",35,3366,0.0103980986333928,1.20940735029307,0,2023-04-18
"AA-AA-000-0000","kri0001","20",7,675,0.0103703703703704,0.538929314176505,0,2023-04-18
"AA-AA-000-0000","kri0001","75",78,7621,0.0102348773126886,1.76724387121365,0,2023-04-18
"AA-AA-000-0000","kri0001","182",10,1000,0.01,0.612771912071438,0,2023-04-18
"AA-AA-000-0000","kri0001","119",15,1514,0.00990752972258917,0.740714602003592,0,2023-04-18
"AA-AA-000-0000","kri0001","157",52,5335,0.00974695407685098,1.34719663879167,0,2023-04-18
"AA-AA-000-0000","kri0001","146",58,5983,0.00969413337790406,1.41160206005954,0,2023-04-18
"AA-AA-000-0000","kri0001","12",6,624,0.00961538461538462,0.4486198456672,0,2023-04-18
"AA-AA-000-0000","kri0001","134",42,4554,0.00922266139657444,1.1142094894834,0,2023-04-18
"AA-AA-000-0000","kri0001","116",16,1739,0.00920069005175388,0.685146778333681,0,2023-04-18
"AA-AA-000-0000","kri0001","15",32,3550,0.00901408450704225,0.937919778881478,0,2023-04-18
"AA-AA-000-0000","kri0001","82",12,1345,0.00892193308550186,0.564851550247024,0,2023-04-18
"AA-AA-000-0000","kri0001","112",14,1596,0.0087719298245614,0.593204271636015,0,2023-04-18
"AA-AA-000-0000","kri0001","86",130,15047,0.00863959593274407,1.76156767910257,0,2023-04-18
"AA-AA-000-0000","kri0001","39",25,2957,0.0084545147108556,0.743792846551703,0,2023-04-18
"AA-AA-000-0000","kri0001","128",25,2961,0.00844309354947653,0.742003846608745,0,2023-04-18
"AA-AA-000-0000","kri0001","59",48,5719,0.00839307571253716,1.01726045319263,0,2023-04-18
"AA-AA-000-0000","kri0001","133",31,3699,0.00838064341713977,0.815326422709403,0,2023-04-18
"AA-AA-000-0000","kri0001","40",12,1456,0.00824175824175824,0.49198519842748,0,2023-04-18
"AA-AA-000-0000","kri0001","87",6,750,0.008,0.32868723737394,0,2023-04-18
"AA-AA-000-0000","kri0001","60",18,2298,0.00783289817232376,0.545802671077929,0,2023-04-18
"AA-AA-000-0000","kri0001","4",47,6192,0.00759043927648579,0.825575107909067,0,2023-04-18
"AA-AA-000-0000","kri0001","111",12,1597,0.00751408891671885,0.408017780317143,0,2023-04-18
"AA-AA-000-0000","kri0001","28",13,1755,0.00740740740740741,0.411244137014245,0,2023-04-18
"AA-AA-000-0000","kri0001","183",11,1513,0.00727032385988103,0.362175315903409,0,2023-04-18
"AA-AA-000-0000","kri0001","151",17,2376,0.00715488215488216,0.433109074668096,0,2023-04-18
"AA-AA-000-0000","kri0001","159",4,560,0.00714285714285714,0.209216115857557,0,2023-04-18
"AA-AA-000-0000","kri0001","56",129,18146,0.00710900473933649,1.17412771498539,0,2023-04-18
"AA-AA-000-0000","kri0001","80",31,4370,0.00709382151029748,0.57248840459139,0,2023-04-18
"AA-AA-000-0000","kri0001","8",124,17767,0.00697923115889008,1.09801042413662,0,2023-04-18
"AA-AA-000-0000","kri0001","190",34,4955,0.00686175580221998,0.549361984067623,0,2023-04-18
"AA-AA-000-0000","kri0001","138",32,4705,0.00680127523910733,0.520024869177106,0,2023-04-18
"AA-AA-000-0000","kri0001","135",25,3676,0.00680087051142546,0.459564572429049,0,2023-04-18
"AA-AA-000-0000","kri0001","47",17,2522,0.00674068199841396,0.369507951184795,0,2023-04-18
"AA-AA-000-0000","kri0001","179",21,3130,0.00670926517571885,0.405163659580224,0,2023-04-18
"AA-AA-000-0000","kri0001","181",14,2089,0.00670177118238392,0.329736518074148,0,2023-04-18
"AA-AA-000-0000","kri0001","163",15,2282,0.00657318141980719,0.321978768229773,0,2023-04-18
"AA-AA-000-0000","kri0001","62",151,23569,0.00640672069243498,0.940517872931346,0,2023-04-18
"AA-AA-000-0000","kri0001","129",9,1423,0.00632466619817287,0.219684573053723,0,2023-04-18
"AA-AA-000-0000","kri0001","170",131,20714,0.00632422516172637,0.837930094463072,0,2023-04-18
"AA-AA-000-0000","kri0001","46",4,673,0.00594353640416048,0.11461663252418,0,2023-04-18
"AA-AA-000-0000","kri0001","98",8,1346,0.00594353640416048,0.162092396189229,0,2023-04-18
"AA-AA-000-0000","kri0001","70",12,2020,0.00594059405940594,0.198083307154415,0,2023-04-18
"AA-AA-000-0000","kri0001","130",11,1876,0.005863539445629,0.178584550819959,0,2023-04-18
"AA-AA-000-0000","kri0001","122",38,6484,0.00586057988895743,0.331129473469385,0,2023-04-18
"AA-AA-000-0000","kri0001","164",28,4932,0.0056772100567721,0.24130337355727,0,2023-04-18
"AA-AA-000-0000","kri0001","136",10,1765,0.0056657223796034,0.142572668170996,0,2023-04-18
"AA-AA-000-0000","kri0001","48",3,531,0.00564971751412429,0.0768407129383721,0,2023-04-18
"AA-AA-000-0000","kri0001","68",15,2679,0.00559910414333707,0.162934987120705,0,2023-04-18
"AA-AA-000-0000","kri0001","52",6,1094,0.00548446069469835,0.0901368184847195,0,2023-04-18
"AA-AA-000-0000","kri0001","107",11,2025,0.0054320987654321,0.113943139215558,0,2023-04-18
"AA-AA-000-0000","kri0001","94",135,24999,0.00540021600864035,0.38175718342726,0,2023-04-18
"AA-AA-000-0000","kri0001","174",20,3734,0.00535618639528656,0.137619125263037,0,2023-04-18
"AA-AA-000-0000","kri0001","66",4,754,0.00530503978779841,0.0566618372178383,0,2023-04-18
"AA-AA-000-0000","kri0001","189",117,22173,0.00527668786361791,0.29169888501215,0,2023-04-18
"AA-AA-000-0000","kri0001","118",64,12776,0.0050093926111459,0.110003600933492,0,2023-04-18
"AA-AA-000-0000","kri0001","27",15,3034,0.00494396835860251,0.0403168331190919,0,2023-04-18
"AA-AA-000-0000","kri0001","139",203,41429,0.0048999493108692,0.115939503562967,0,2023-04-18
"AA-AA-000-0000","kri0001","7",35,7176,0.00487736900780379,0.0411985316968214,0,2023-04-18
"AA-AA-000-0000","kri0001","5",146,30252,0.00482612719820177,0.0517221024758643,0,2023-04-18
"AA-AA-000-0000","kri0001","49",13,2717,0.00478468899521531,0.0075349487232902,0,2023-04-18
"AA-AA-000-0000","kri0001","185",7,1470,0.00476190476190476,0.00232084052440429,0,2023-04-18
"AA-AA-000-0000","kri0001","186",15,3203,0.00468310958476428,-0.0130195883464217,0,2023-04-18
"AA-AA-000-0000","kri0001","76",42,9390,0.00447284345047923,-0.0974317169098145,0,2023-04-18
"AA-AA-000-0000","kri0001","100",6,1354,0.00443131462333826,-0.0426332964285396,0,2023-04-18
"AA-AA-000-0000","kri0001","57",6,1356,0.00442477876106195,-0.0435523351852132,0,2023-04-18
"AA-AA-000-0000","kri0001","166",58,13419,0.00432222967434235,-0.180815175998098,0,2023-04-18
"AA-AA-000-0000","kri0001","178",6,1429,0.00419874037788663,-0.076220486778575,0,2023-04-18
"AA-AA-000-0000","kri0001","44",14,3357,0.00417039022937146,-0.122881344765511,0,2023-04-18
"AA-AA-000-0000","kri0001","160",21,5134,0.00409037787300351,-0.17310539786954,0,2023-04-18
"AA-AA-000-0000","kri0001","14",3,738,0.0040650406504065,-0.0681696414902429,0,2023-04-18
"AA-AA-000-0000","kri0001","137",23,5789,0.00397305234064605,-0.216736570826562,0,2023-04-18
"AA-AA-000-0000","kri0001","17",37,9328,0.00396655231560892,-0.277436735138161,0,2023-04-18
"AA-AA-000-0000","kri0001","97",14,3545,0.00394922425952045,-0.174836910972156,0,2023-04-18
"AA-AA-000-0000","kri0001","188",8,2032,0.00393700787401575,-0.134399992550916,0,2023-04-18
"AA-AA-000-0000","kri0001","121",17,4456,0.00381508078994614,-0.229041153847531,0,2023-04-18
"AA-AA-000-0000","kri0001","124",10,2632,0.00379939209726444,-0.178997081077227,0,2023-04-18
"AA-AA-000-0000","kri0001","69",33,8744,0.0037740164684355,-0.33500629439486,0,2023-04-18
"AA-AA-000-0000","kri0001","84",8,2126,0.00376293508936971,-0.167072656443192,0,2023-04-18
"AA-AA-000-0000","kri0001","142",10,2693,0.00371333085777943,-0.197529400608364,0,2023-04-18
"AA-AA-000-0000","kri0001","115",6,1652,0.0036319612590799,-0.166906534912466,0,2023-04-18
"AA-AA-000-0000","kri0001","71",27,7509,0.00359568517778666,-0.367436300385262,0,2023-04-18
"AA-AA-000-0000","kri0001","104",23,6524,0.00352544451256898,-0.363412506332101,0,2023-04-18
"AA-AA-000-0000","kri0001","89",12,3521,0.00340812269241693,-0.292651374029948,0,2023-04-18
"AA-AA-000-0000","kri0001","53",7,2096,0.00333969465648855,-0.23734745721401,0,2023-04-18
"AA-AA-000-0000","kri0001","147",12,3684,0.00325732899022801,-0.333101483411172,0,2023-04-18
"AA-AA-000-0000","kri0001","58",46,14386,0.00319755317669957,-0.684683855687634,0,2023-04-18
"AA-AA-000-0000","kri0001","109",10,3284,0.00304506699147381,-0.359356381196752,0,2023-04-18
"AA-AA-000-0000","kri0001","61",41,13556,0.00302449100029507,-0.738946864080792,0,2023-04-18
"AA-AA-000-0000","kri0001","131",15,4991,0.00300540973752755,-0.453346092447084,0,2023-04-18
"AA-AA-000-0000","kri0001","72",2,667,0.00299850074962519,-0.166387217854361,0,2023-04-18
"AA-AA-000-0000","kri0001","50",18,6044,0.00297816015883521,-0.506695033134657,0,2023-04-18
"AA-AA-000-0000","kri0001","140",143,48028,0.00297742983259765,-1.42893047884661,0,2023-04-18
"AA-AA-000-0000","kri0001","78",2,673,0.00297176820208024,-0.169691404275152,0,2023-04-18
"AA-AA-000-0000","kri0001","103",9,3100,0.00290322580645161,-0.378267963540777,0,2023-04-18
"AA-AA-000-0000","kri0001","19",6,2116,0.00283553875236295,-0.324001418924257,0,2023-04-18
"AA-AA-000-0000","kri0001","13",13,4586,0.0028347143480157,-0.477192404588171,0,2023-04-18
"AA-AA-000-0000","kri0001","101",6,2237,0.00268216361198033,-0.359888288271964,0,2023-04-18
"AA-AA-000-0000","kri0001","126",2,754,0.0026525198938992,-0.211941247325591,0,2023-04-18
"AA-AA-000-0000","kri0001","38",2,757,0.00264200792602378,-0.213429055317499,0,2023-04-18
"AA-AA-000-0000","kri0001","110",2,759,0.00263504611330698,-0.214418120129207,0,2023-04-18
"AA-AA-000-0000","kri0001","11",17,6494,0.00261780104712042,-0.63231147978394,0,2023-04-18
"AA-AA-000-0000","kri0001","45",2,775,0.00258064516129032,-0.222251351018611,0,2023-04-18
"AA-AA-000-0000","kri0001","102",6,2355,0.00254777070063694,-0.393309521186984,0,2023-04-18
"AA-AA-000-0000","kri0001","184",9,3558,0.00252951096121417,-0.487455978426569,0,2023-04-18
"AA-AA-000-0000","kri0001","51",19,7513,0.00252894982031146,-0.708515056736629,0,2023-04-18
"AA-AA-000-0000","kri0001","149",18,7178,0.00250766230147673,-0.69918990973272,0,2023-04-18
"AA-AA-000-0000","kri0001","9",4,1606,0.0024906600249066,-0.333237102378651,0,2023-04-18
"AA-AA-000-0000","kri0001","167",25,10471,0.00238754655715786,-0.889803763976582,0,2023-04-18
"AA-AA-000-0000","kri0001","36",2,840,0.00238095238095238,-0.252727583846032,0,2023-04-18
"AA-AA-000-0000","kri0001","148",3,1328,0.00225903614457831,-0.334153651160325,0,2023-04-18
"AA-AA-000-0000","kri0001","63",17,7603,0.00223595948967513,-0.806959509711933,0,2023-04-18
"AA-AA-000-0000","kri0001","106",6,2774,0.00216294160057678,-0.501612630758413,0,2023-04-18
"AA-AA-000-0000","kri0001","26",10,4660,0.00214592274678112,-0.654426355400797,0,2023-04-18
"AA-AA-000-0000","kri0001","35",8,3738,0.00214018191546281,-0.587415633601857,0,2023-04-18
"AA-AA-000-0000","kri0001","34",14,6550,0.00213740458015267,-0.778411469219579,0,2023-04-18
"AA-AA-000-0000","kri0001","41",3,1430,0.0020979020979021,-0.369219959479178,0,2023-04-18
"AA-AA-000-0000","kri0001","30",11,5558,0.00197912918315941,-0.760562407273837,0,2023-04-18
"AA-AA-000-0000","kri0001","172",41,21638,0.0018948146778815,-1.54640438141021,0,2023-04-18
"AA-AA-000-0000","kri0001","29",8,4346,0.00184077312471238,-0.706180017582326,0,2023-04-18
"AA-AA-000-0000","kri0001","77",23,12743,0.00180491250098093,-1.22415166008875,0,2023-04-18
"AA-AA-000-0000","kri0001","23",7,3948,0.00177304964539007,-0.688760883531541,0,2023-04-18
"AA-AA-000-0000","kri0001","96",5,2874,0.00173973556019485,-0.594242394403734,0,2023-04-18
"AA-AA-000-0000","kri0001","153",6,3516,0.00170648464163823,-0.664542331715625,0,2023-04-18
"AA-AA-000-0000","kri0001","173",33,19720,0.00167342799188641,-1.59092674886491,0,2023-04-18
"AA-AA-000-0000","kri0001","92",17,10166,0.00167224080267559,-1.14271934768654,0,2023-04-18
"AA-AA-000-0000","kri0001","67",12,7214,0.00166343221513723,-0.965373997333462,0,2023-04-18
"AA-AA-000-0000","kri0001","177",6,3614,0.00166021029330382,-0.683998843597342,0,2023-04-18
"AA-AA-000-0000","kri0001","113",9,5894,0.00152697658635901,-0.911228169037027,0,2023-04-18
"AA-AA-000-0000","kri0001","155",11,7322,0.00150232177000819,-1.02341336978836,0,2023-04-18
"AA-AA-000-0000","kri0001","114",7,4678,0.00149636596836255,-0.819526772773583,0,2023-04-18
"AA-AA-000-0000","kri0001","33",1,670,0.00149253731343284,-0.310514506864038,0,2023-04-18
"AA-AA-000-0000","kri0001","73",4,2687,0.00148864905098623,-0.622582816384383,0,2023-04-18
"AA-AA-000-0000","kri0001","123",1,673,0.00148588410104012,-0.311845422674818,0,2023-04-18
"AA-AA-000-0000","kri0001","152",8,5385,0.00148560817084494,-0.88218863292294,0,2023-04-18
"AA-AA-000-0000","kri0001","6",1,674,0.00148367952522255,-0.312288087395935,0,2023-04-18
"AA-AA-000-0000","kri0001","16",2,1411,0.00141743444365698,-0.461021117862591,0,2023-04-18
"AA-AA-000-0000","kri0001","141",13,9390,0.00138445154419595,-1.20108300547247,0,2023-04-18
"AA-AA-000-0000","kri0001","161",3,2222,0.00135013501350135,-0.590233639292222,0,2023-04-18
"AA-AA-000-0000","kri0001","54",17,12817,0.00132636342357806,-1.42749670356009,0,2023-04-18
"AA-AA-000-0000","kri0001","180",1,757,0.00132100396301189,-0.347464214102615,0,2023-04-18
"AA-AA-000-0000","kri0001","143",25,20038,0.00124762950394251,-1.82598166492211,0,2023-04-18
"AA-AA-000-0000","kri0001","3",2,1666,0.00120048019207683,-0.533607199202642,0,2023-04-18
"AA-AA-000-0000","kri0001","187",4,3719,0.00107555794568432,-0.825349421577083,0,2023-04-18
"AA-AA-000-0000","kri0001","32",2,2013,0.000993541977148535,-0.62079103661022,0,2023-04-18
"AA-AA-000-0000","kri0001","168",1,1437,0.00069589422407794,-0.566117774981095,0,2023-04-18
"AA-AA-000-0000","kri0001","10",8,13112,0.00061012812690665,-1.74628337972912,0,2023-04-18
"AA-AA-000-0000","kri0001","156",4,6566,0.000609198903441974,-1.23602787564959,0,2023-04-18
"AA-AA-000-0000","kri0001","176",1,3344,0.000299043062200957,-0.948228436525958,0,2023-04-18
"AA-AA-000-0000","kri0001","85",3,10099,0.000297059114763838,-1.64859037654001,0,2023-04-18
"AA-AA-000-0000","kri0001","127",0,3586,0,-1.04797984118689,0,2023-04-18
"AA-AA-000-0000","kri0001","144",0,2793,0,-0.924875454882889,0,2023-04-18
"AA-AA-000-0000","kri0001","81",0,2129,0,-0.807487144261992,0,2023-04-18
"AA-AA-000-0000","kri0001","18",0,1350,0,-0.643005474257412,0,2023-04-18
"AA-AA-000-0000","kri0001","158",0,708,0,-0.465655154766557,0,2023-04-18
"AA-AA-000-0000","kri0001","175",0,679,0,-0.456018722088919,0,2023-04-18
"AA-AA-000-0000","kri0001","117",0,672,0,-0.453662020410202,0,2023-04-18
"AA-AA-000-0000","kri0001","99",0,662,0,-0.450273907116422,0,2023-04-18
"AA-AA-000-0000","kri0002","28",10,1755,0.0056980056980057,10.7236165344894,2,2023-04-18
"AA-AA-000-0000","kri0002","165",1,219,0.0045662100456621,3.01715242194916,2,2023-04-18
"AA-AA-000-0000","kri0002","154",1,407,0.00245700245700246,2.1544306526717,1,2023-04-18
"AA-AA-000-0000","kri0002","179",3,3130,0.000958466453674121,2.1154415501109,1,2023-04-18
"AA-AA-000-0000","kri0002","12",1,624,0.0016025641025641,1.68516130301583,0,2023-04-18
"AA-AA-000-0000","kri0002","132",1,671,0.0014903129657228,1.6136275583372,0,2023-04-18
"AA-AA-000-0000","kri0002","171",1,671,0.0014903129657228,1.6136275583372,0,2023-04-18
"AA-AA-000-0000","kri0002","50",4,6044,0.000661813368630046,1.87801598113381,0,2023-04-18
"AA-AA-000-0000","kri0002","9",1,1606,0.00062266500622665,0.895860147610655,0,2023-04-18
"AA-AA-000-0000","kri0002","84",1,2126,0.000470366886171214,0.707498204706075,0,2023-04-18
"AA-AA-000-0000","kri0002","167",4,10471,0.000382007449145258,1.15394160793309,0,2023-04-18
"AA-AA-000-0000","kri0002","64",1,2690,0.000371747211895911,0.560383408180601,0,2023-04-18
"AA-AA-000-0000","kri0002","173",7,19720,0.000354969574036511,1.40881752687565,0,2023-04-18
"AA-AA-000-0000","kri0002","59",2,5719,0.000349711488022382,0.74038102210856,0,2023-04-18
"AA-AA-000-0000","kri0002","58",5,14386,0.000347560127902127,1.1623849246221,0,2023-04-18
"AA-AA-000-0000","kri0002","128",1,2961,0.000337723741979061,0.502712208499974,0,2023-04-18
"AA-AA-000-0000","kri0002","103",1,3100,0.00032258064516129,0.475566173995013,0,2023-04-18
"AA-AA-000-0000","kri0002","22",1,3366,0.00029708853238265,0.427470501478313,0,2023-04-18
"AA-AA-000-0000","kri0002","140",14,48028,0.000291496626967602,1.55830645557281,0,2023-04-18
"AA-AA-000-0000","kri0002","89",1,3521,0.000284010224368077,0.401479969137092,0,2023-04-18
"AA-AA-000-0000","kri0002","51",2,7513,0.000266205244243312,0.515419464732859,0,2023-04-18
"AA-AA-000-0000","kri0002","139",11,41429,0.000265514494677641,1.20386531792581,0,2023-04-18
"AA-AA-000-0000","kri0002","5",8,30252,0.000264445325928864,1.02017310966712,0,2023-04-18
"AA-AA-000-0000","kri0002","94",6,24999,0.000240009600384015,0.749537505356169,0,2023-04-18
"AA-AA-000-0000","kri0002","29",1,4346,0.000230096640589047,0.282437857411076,0,2023-04-18
"AA-AA-000-0000","kri0002","56",4,18146,0.000220434255483302,0.517209481085141,0,2023-04-18
"AA-AA-000-0000","kri0002","26",1,4660,0.000214592274678112,0.243744076263592,0,2023-04-18
"AA-AA-000-0000","kri0002","114",1,4678,0.000213766566908935,0.241614766210966,0,2023-04-18
"AA-AA-000-0000","kri0002","76",2,9390,0.000212992545260916,0.338862654300889,0,2023-04-18
"AA-AA-000-0000","kri0002","138",1,4705,0.000212539851222104,0.238437782256426,0,2023-04-18
"AA-AA-000-0000","kri0002","164",1,4932,0.000202757502027575,0.212498725880554,0,2023-04-18
"AA-AA-000-0000","kri0002","190",1,4955,0.000201816347124117,0.209944096828341,0,2023-04-18
"AA-AA-000-0000","kri0002","43",4,23066,0.000173415416630538,0.254418484277669,0,2023-04-18
"AA-AA-000-0000","kri0002","137",1,5789,0.000172741406115046,0.125096591166867,0,2023-04-18
"AA-AA-000-0000","kri0002","62",4,23569,0.000169714455428741,0.231023684874255,0,2023-04-18
"AA-AA-000-0000","kri0002","146",1,5983,0.000167140230653518,0.107232455789076,0,2023-04-18
"AA-AA-000-0000","kri0002","4",1,6192,0.000161498708010336,0.0886548662969436,0,2023-04-18
"AA-AA-000-0000","kri0002","54",2,12817,0.000156042755715066,0.0991174594489871,0,2023-04-18
"AA-AA-000-0000","kri0002","11",1,6494,0.000153988296889436,0.0629317409334134,0,2023-04-18
"AA-AA-000-0000","kri0002","149",1,7178,0.000139314572304263,0.00893703897994015,0,2023-04-18
"AA-AA-000-0000","kri0002","63",1,7603,0.000131527028804419,-0.0220589640470928,0,2023-04-18
"AA-AA-000-0000","kri0002","75",1,7621,0.0001312163758037,-0.0233334002303135,0,2023-04-18
"AA-AA-000-0000","kri0002","69",1,8744,0.000114364135407136,-0.0975312206580251,0,2023-04-18
"AA-AA-000-0000","kri0002","143",2,20038,0.0000998103603154007,-0.242475793683728,0,2023-04-18
"AA-AA-000-0000","kri0002","85",1,10099,0.0000990197049212793,-0.175796884699111,0,2023-04-18
"AA-AA-000-0000","kri0002","92",1,10166,0.0000983671060397403,-0.179407880710441,0,2023-04-18
"AA-AA-000-0000","kri0002","172",2,21638,0.0000924299842869027,-0.30194385859298,0,2023-04-18
"AA-AA-000-0000","kri0002","10",1,13112,0.0000762660158633313,-0.320244423225821,0,2023-04-18
"AA-AA-000-0000","kri0002","8",1,17767,0.0000562841222491135,-0.495382572433062,0,2023-04-18
"AA-AA-000-0000","kri0002","170",1,20714,0.0000482765279521097,-0.587941432491558,0,2023-04-18
"AA-AA-000-0000","kri0002","189",1,22173,0.0000450998962702386,-0.630068687861075,0,2023-04-18
"AA-AA-000-0000","kri0002","86",0,15047,0,-0.773694448099977,0,2023-04-18
"AA-AA-000-0000","kri0002","61",0,13556,0,-0.73436217601687,0,2023-04-18
"AA-AA-000-0000","kri0002","166",0,13419,0,-0.730641937687997,0,2023-04-18
"AA-AA-000-0000","kri0002","118",0,12776,0,-0.7129219257159,0,2023-04-18
"AA-AA-000-0000","kri0002","77",0,12743,0,-0.712000603110986,0,2023-04-18
"AA-AA-000-0000","kri0002","91",0,11534,0,-0.677383312507676,0,2023-04-18
"AA-AA-000-0000","kri0002","141",0,9390,0,-0.611191514537239,0,2023-04-18
"AA-AA-000-0000","kri0002","17",0,9328,0,-0.609170394601891,0,2023-04-18
"AA-AA-000-0000","kri0002","71",0,7509,0,-0.546557140001797,0,2023-04-18
"AA-AA-000-0000","kri0002","155",0,7322,0,-0.539708654475673,0,2023-04-18
"AA-AA-000-0000","kri0002","67",0,7214,0,-0.535713497783116,0,2023-04-18
"AA-AA-000-0000","kri0002","7",0,7176,0,-0.534300689929778,0,2023-04-18
"AA-AA-000-0000","kri0002","156",0,6566,0,-0.511087146828692,0,2023-04-18
"AA-AA-000-0000","kri0002","34",0,6550,0,-0.51046405955426,0,2023-04-18
"AA-AA-000-0000","kri0002","104",0,6524,0,-0.509449917378234,0,2023-04-18
"AA-AA-000-0000","kri0002","122",0,6484,0,-0.507885744458827,0,2023-04-18
