"Threshold","Denominator","LogDenominator","Numerator","Metric","MetricID","StudyID","SnapshotDate"
-2,209885.216,12.2543160697884,11649.6955877477,0.0555050794418397,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209902.648,12.2543991212604,11650.6675686824,0.0555051004820213,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209920.08,12.2544821658354,11651.6395498004,0.0555051215195822,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209937.512,12.2545652035145,11652.6115311018,0.0555051425545227,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209954.944,12.254648234299,11653.5835125865,0.0555051635868434,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209972.376,12.2547312581899,11654.5554942546,0.0555051846165449,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,209989.808,12.2548142751885,11655.5274761059,0.0555052056436278,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210007.24,12.2548972852958,11656.4994581405,0.0555052266680925,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210024.672,12.254980288513,11657.4714403583,0.0555052476899396,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210042.104,12.2550632848412,11658.4434227594,0.0555052687091697,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210059.536,12.2551462742816,11659.4154053436,0.0555052897257832,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210076.968,12.2552292568354,11660.387388111,0.0555053107397808,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210094.4,12.2553122325036,11661.3593710615,0.055505331751163,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210111.832,12.2553952012874,11662.3313541952,0.0555053527599303,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210129.264,12.255478163188,11663.303337512,0.0555053737660832,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210146.696,12.2555611182064,11664.2753210118,0.0555053947696224,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210164.128,12.2556440663439,11665.2473046947,0.0555054157705483,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210181.56,12.2557270076016,11666.2192885607,0.0555054367688615,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210198.992,12.2558099419806,11667.1912726096,0.0555054577645625,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210216.424,12.255892869482,11668.1632568416,0.055505478757652,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210233.856,12.2559757901071,11669.1352412565,0.0555054997481303,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210251.288,12.2560587038569,11670.1072258543,0.055505520735998,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210268.72,12.2561416107325,11671.0792106351,0.0555055417212558,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210286.152,12.2562245107352,11672.0511955987,0.0555055627039041,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210303.584,12.2563074038661,11673.0231807452,0.0555055836839435,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210321.016,12.2563902901262,11673.9951660746,0.0555056046613745,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210338.448,12.2564731695168,11674.9671515868,0.0555056256361977,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210355.88,12.256556042039,11675.9391372818,0.0555056466084135,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210373.312,12.2566389076938,11676.9111231596,0.0555056675780226,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210390.744,12.2567217664826,11677.8831092202,0.0555056885450255,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210408.176,12.2568046184063,11678.8550954635,0.0555057095094227,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210425.608,12.2568874634661,11679.8270818895,0.0555057304712148,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210443.04,12.2569703016632,11680.7990684982,0.0555057514304022,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210460.472,12.2570531329987,11681.7710552896,0.0555057723869856,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210477.904,12.2571359574738,11682.7430422636,0.0555057933409655,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210495.336,12.2572187750895,11683.7150294202,0.0555058142923424,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210512.768,12.257301585847,11684.6870167594,0.0555058352411168,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210530.2,12.2573843897475,11685.6590042813,0.0555058561872893,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210547.632,12.2574671867921,11686.6309919856,0.0555058771308605,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210565.064,12.2575499769819,11687.6029798725,0.0555058980718308,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210582.496,12.257632760318,11688.5749679419,0.0555059190102009,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210599.928,12.2577155368016,11689.5469561939,0.0555059399459712,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210617.36,12.2577983064339,11690.5189446282,0.0555059608791423,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210634.792,12.2578810692158,11691.490933245,0.0555059818097146,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210652.224,12.2579638251487,11692.4629220443,0.0555060027376889,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210669.656,12.2580465742336,11693.4349110259,0.0555060236630656,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210687.088,12.2581293164717,11694.4069001899,0.0555060445858452,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210704.52,12.258212051864,11695.3788895362,0.0555060655060282,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210721.952,12.2582947804118,11696.3508790649,0.0555060864236153,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210739.384,12.2583775021161,11697.3228687759,0.0555061073386069,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210756.816,12.2584602169781,11698.2948586692,0.0555061282510036,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210774.248,12.258542924999,11699.2668487447,0.0555061491608059,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210791.68,12.2586256261797,11700.2388390025,0.0555061700680144,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210809.112,12.2587083205216,11701.2108294425,0.0555061909726296,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210826.544,12.2587910080257,11702.1828200646,0.055506211874652,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210843.976,12.2588736886931,11703.154810869,0.0555062327740821,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210861.408,12.2589563625249,11704.1268018555,0.0555062536709206,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210878.84,12.2590390295224,11705.0987930241,0.0555062745651679,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210896.272,12.2591216896866,11706.0707843748,0.0555062954568246,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210913.704,12.2592043430187,11707.0427759076,0.0555063163458911,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210931.136,12.2592869895198,11708.0147676225,0.0555063372323681,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210948.568,12.259369629191,11708.9867595194,0.0555063581162561,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210966,12.2594522620334,11709.9587515983,0.0555063789975556,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,210983.432,12.2595348880482,11710.9307438592,0.0555063998762672,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211000.864,12.2596175072366,11711.9027363021,0.0555064207523913,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211018.296,12.2597001195995,11712.8747289269,0.0555064416259286,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211035.728,12.2597827251382,11713.8467217337,0.0555064624968794,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211053.16,12.2598653238538,11714.8187147223,0.0555064833652445,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211070.592,12.2599479157474,11715.7907078928,0.0555065042310243,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211088.024,12.2600305008202,11716.7627012452,0.0555065250942193,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211105.456,12.2601130790732,11717.7346947794,0.0555065459548302,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211122.888,12.2601956505077,11718.7066884954,0.0555065668128573,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211140.32,12.2602782151246,11719.6786823932,0.0555065876683013,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211157.752,12.2603607729252,11720.6506764728,0.0555066085211627,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211175.184,12.2604433239106,11721.6226707341,0.055506629371442,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211192.616,12.2605258680818,11722.5946651771,0.0555066502191397,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211210.048,12.2606084054401,11723.5666598018,0.0555066710642564,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211227.48,12.2606909359866,11724.5386546082,0.0555066919067927,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211244.912,12.2607734597223,11725.5106495963,0.055506712746749,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211262.344,12.2608559766484,11726.4826447659,0.0555067335841258,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211279.776,12.260938486766,11727.4546401172,0.0555067544189238,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211297.208,12.2610209900762,11728.4266356501,0.0555067752511434,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211314.64,12.2611034865803,11729.3986313645,0.0555067960807852,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211332.072,12.2611859762792,11730.3706272605,0.0555068169078497,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211349.504,12.2612684591741,11731.342623338,0.0555068377323375,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211366.936,12.2613509352662,11732.314619597,0.055506858554249,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211384.368,12.2614334045565,11733.2866160375,0.0555068793735848,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211401.8,12.2615158670462,11734.2586126594,0.0555069001903454,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211419.232,12.2615983227364,11735.2306094627,0.0555069210045314,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211436.664,12.2616807716282,11736.2026064474,0.0555069418161433,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211454.096,12.2617632137227,11737.1746036136,0.0555069626251817,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211471.528,12.2618456490211,11738.1466009611,0.0555069834316469,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211488.96,12.2619280775245,11739.1185984899,0.0555070042355397,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211506.392,12.262010499234,11740.0905962,0.0555070250368605,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211523.824,12.2620929141507,11741.0625940915,0.0555070458356098,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211541.256,12.2621753222758,11742.0345921642,0.0555070666317882,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211558.688,12.2622577236103,11743.0065904181,0.0555070874253962,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211576.12,12.2623401181554,11743.9785888533,0.0555071082164343,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211593.552,12.2624225059122,11744.9505874697,0.0555071290049031,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211610.984,12.2625048868818,11745.9225862672,0.0555071497908031,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211628.416,12.2625872610653,11746.894585246,0.0555071705741348,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211645.848,12.2626696284639,11747.8665844058,0.0555071913548988,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211663.28,12.2627519890787,11748.8385837468,0.0555072121330955,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211680.712,12.2628343429108,11749.8105832689,0.0555072329087255,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211698.144,12.2629166899612,11750.782582972,0.0555072536817894,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211715.576,12.2629990302312,11751.7545828562,0.0555072744522876,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211733.008,12.2630813637218,11752.7265829214,0.0555072952202208,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211750.44,12.2631636904342,11753.6985831676,0.0555073159855893,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211767.872,12.2632460103695,11754.6705835948,0.0555073367483938,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211785.304,12.2633283235287,11755.6425842029,0.0555073575086348,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211802.736,12.263410629913,11756.614584992,0.0555073782663128,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211820.168,12.2634929295236,11757.586585962,0.0555073990214283,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211837.6,12.2635752223615,11758.5585871129,0.0555074197739818,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211855.032,12.2636575084278,11759.5305884446,0.055507440523974,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211872.464,12.2637397877237,11760.5025899572,0.0555074612714052,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211889.896,12.2638220602502,11761.4745916506,0.0555074820162761,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211907.328,12.2639043260086,11762.4465935248,0.0555075027585872,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211924.76,12.2639865849999,11763.4185955798,0.0555075234983389,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211942.192,12.2640688372251,11764.3905978156,0.0555075442355319,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211959.624,12.2641510826855,11765.3626002321,0.0555075649701666,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211977.056,12.2642333213822,11766.3346028293,0.0555075857022435,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,211994.488,12.2643155533161,11767.3066056072,0.0555076064317633,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212011.92,12.2643977784886,11768.2786085657,0.0555076271587264,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212029.352,12.2644799969006,11769.2506117049,0.0555076478831333,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212046.784,12.2645622085534,11770.2226150248,0.0555076686049846,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212064.216,12.2646444134479,11771.1946185252,0.0555076893242808,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212081.648,12.2647266115853,11772.1666222062,0.0555077100410225,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212099.08,12.2648088029668,11773.1386260678,0.05550773075521,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212116.512,12.2648909875933,11774.1106301098,0.0555077514668441,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212133.944,12.2649731654662,11775.0826343325,0.0555077721759251,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212151.376,12.2650553365863,11776.0546387355,0.0555077928824536,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212168.808,12.265137500955,11777.0266433191,0.0555078135864302,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212186.24,12.2652196585732,11777.9986480831,0.0555078342878554,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212203.672,12.2653018094421,11778.9706530275,0.0555078549867297,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212221.104,12.2653839535628,11779.9426581524,0.0555078756830535,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212238.536,12.2654660909363,11780.9146634576,0.0555078963768276,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212255.968,12.2655482215639,11781.8866689431,0.0555079170680522,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212273.4,12.2656303454466,11782.858674609,0.0555079377567281,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212290.832,12.2657124625855,11783.8306804553,0.0555079584428557,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212308.264,12.2657945729818,11784.8026864818,0.0555079791264355,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212325.696,12.2658766766365,11785.7746926885,0.055507999807468,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212343.128,12.2659587735507,11786.7466990755,0.0555080204859539,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212360.56,12.2660408637256,11787.7187056428,0.0555080411618935,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212377.992,12.2661229471622,11788.6907123902,0.0555080618352875,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212395.424,12.2662050238617,11789.6627193178,0.0555080825061363,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212412.856,12.2662870938252,11790.6347264256,0.0555081031744405,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212430.288,12.2663691570537,11791.6067337135,0.0555081238402006,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212447.72,12.2664512135484,11792.5787411815,0.055508144503417,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212465.152,12.2665332633104,11793.5507488296,0.0555081651640905,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212482.584,12.2666153063408,11794.5227566578,0.0555081858222213,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212500.016,12.2666973426407,11795.494764666,0.0555082064778102,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212517.448,12.2667793722112,11796.4667728542,0.0555082271308575,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212534.88,12.2668613950534,11797.4387812224,0.0555082477813639,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212552.312,12.2669434111684,11798.4107897707,0.0555082684293298,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212569.744,12.2670254205573,11799.3827984988,0.0555082890747558,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212587.176,12.2671074232212,11800.3548074069,0.0555083097176423,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212604.608,12.2671894191612,11801.326816495,0.05550833035799,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212622.04,12.2672714083785,11802.2988257629,0.0555083509957993,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212639.472,12.267353390874,11803.2708352107,0.0555083716310707,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212656.904,12.267435366649,11804.2428448383,0.0555083922638048,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
-2,212674.336,12.2675173357045,11805.2148546457,0.0555084128940021,"Analysis_cou0001","AA-AA-000-0000",2012-12-31
