"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"15","Site",33,3720,0.00887096774193548,0.871026317847185,0
"112","Site",15,1691,0.00887049083382614,0.587190523694086,0
"82","Site",12,1422,0.00843881856540084,0.479460465668845,0
"130","Site",17,2040,0.00833333333333333,0.557002917908787,0
"12","Site",6,723,0.00829875518672199,0.328227577417367,0
"59","Site",50,6053,0.00826036676028416,0.938884660102578,0
"86","Site",130,15968,0.00814128256513026,1.47039270942136,0
"40","Site",13,1604,0.00810473815461347,0.460720937347082,0
"39","Site",25,3119,0.00801538954793203,0.624368834201199,0
"133","Site",31,3881,0.00798763205359443,0.690206702859978,0
"56","Site",151,19049,0.0079269252979159,1.49875619888696,0
"179","Site",26,3387,0.00767640980218482,0.579131880847916,0
"80","Site",35,4575,0.00765027322404372,0.66667005698218,0
"87","Site",6,788,0.00761421319796954,0.273011313984315,0
"60","Site",18,2431,0.00740436034553682,0.442019017547091,0
"8","Site",138,18655,0.00739748056821228,1.2210581916035,0
"111","Site",12,1633,0.00734843845682792,0.354086382020151,0
"183","Site",12,1666,0.00720288115246098,0.336111015082568,0
"4","Site",47,6566,0.00715808711544319,0.654104182915146,0
"151","Site",17,2480,0.00685483870967742,0.34725693807455,0
"46","Site",5,738,0.00677506775067751,0.181576893067127,0
"138","Site",33,4913,0.00671687360065133,0.453710588659191,0
"135","Site",26,3890,0.00668380462724936,0.396244002435663,0
"62","Site",164,24569,0.00667507835076723,0.990863900928613,0
"107","Site",14,2115,0.0066193853427896,0.281436403845589,0
"136","Site",12,1843,0.00651112316874661,0.245869970089261,0
"190","Site",34,5226,0.00650593187906621,0.412665604711811,0
"181","Site",14,2183,0.00641319285387082,0.251004656949895,0
"159","Site",4,629,0.00635930047694754,0.129835685478892,0
"170","Site",138,21878,0.0063077063716976,0.738062680607774,0
"163","Site",15,2387,0.00628403854210306,0.239598436989289,0
"124","Site",17,2751,0.00617957106506725,0.237357891155176,0
"129","Site",9,1493,0.00602813127930342,0.153648796549872,0
"94","Site",157,26286,0.0059727611656395,0.612165890429784,0
"28","Site",13,2286,0.00568678915135608,0.130967293840267,0
"98","Site",8,1420,0.00563380281690141,0.0959837550170883,0
"122","Site",39,6948,0.00561312607944732,0.206069108699806,0
"70","Site",12,2146,0.00559179869524697,0.110943142724654,0
"166","Site",79,14349,0.00550561014704857,0.249454531235753,0
"164","Site",28,5193,0.00539187367610245,0.120359689436306,0
"5","Site",170,31992,0.00531382845711428,0.248140178204042,0
"68","Site",15,2852,0.00525946704067321,0.0635654798622563,0
"189","Site",121,23364,0.0051789077212806,0.137302542826098,0
"180","Site",4,780,0.00512820512820513,0.0199543994574795,0
"139","Site",222,43704,0.00507962657880286,0.112554656328921,0
"7","Site",39,7678,0.00507944777285751,0.0471198397975781,0
"174","Site",20,3944,0.0050709939148073,0.0318469091026011,0
"160","Site",28,5547,0.0050477735712998,0.0314996765232011,0
"48","Site",3,595,0.00504201680672269,0.00980757797665467,0
"66","Site",4,796,0.0050251256281407,0.00961642919869291,0
"52","Site",6,1205,0.00497925311203319,0.00605983846114173,0
"89","Site",18,3674,0.00489929232444202,-0.00698681477906014,0
"118","Site",65,13401,0.00485038429967913,-0.0338660636929828,0
"44","Site",17,3534,0.00481041312959819,-0.0260042540302018,0
"27","Site",15,3167,0.00473634354278497,-0.0397261964501182,0
"185","Site",8,1695,0.00471976401179941,-0.0315370215735223,0
"76","Site",45,9840,0.00457317073170732,-0.128695472338663,0
"49","Site",13,2884,0.00450762829403606,-0.0824312533334243,0
"121","Site",21,4670,0.00449678800856531,-0.107579698845533,0
"186","Site",15,3396,0.00441696113074205,-0.108601412833275,0
"97","Site",16,3717,0.00430454667742803,-0.138460730985375,0
"188","Site",9,2117,0.00425129900803023,-0.113374379015811,0
"57","Site",6,1413,0.00424628450106157,-0.0933076806394044,0
"100","Site",6,1425,0.00421052631578947,-0.0985958854674102,0
"71","Site",33,7865,0.0041958041958042,-0.236365725519405,0
"58","Site",61,15101,0.00403946758492815,-0.397157262320914,0
"178","Site",6,1511,0.00397088021178028,-0.135293503593366,0
"14","Site",3,770,0.0038961038961039,-0.104101832789682,0
"137","Site",23,5984,0.00384358288770053,-0.304934342011595,0
"11","Site",26,6784,0.00383254716981132,-0.327973188628727,0
"17","Site",37,9809,0.00377204608013049,-0.41609321414701,0
"104","Site",25,6910,0.00361794500723589,-0.395667117982663,0
"84","Site",8,2214,0.003613369467028,-0.224745172733962,0
"69","Site",33,9175,0.00359673024523161,-0.463291370679569,0
"142","Site",10,2831,0.00353232073472271,-0.26977034977198,0
"115","Site",6,1757,0.00341491178144565,-0.230363818219899,0
"102","Site",8,2455,0.00325865580448065,-0.300367437083646,0
"53","Site",7,2217,0.0031574199368516,-0.302714834639077,0
"61","Site",44,13980,0.00314735336194564,-0.764473326010691,0
"147","Site",12,3883,0.00309039402523822,-0.415761006878694,0
"103","Site",10,3256,0.00307125307125307,-0.384675968621065,0
"35","Site",12,3921,0.00306044376434583,-0.424588349325898,0
"131","Site",16,5246,0.00304994281357225,-0.493872568433797,0
"101","Site",7,2358,0.00296861747243427,-0.345424743940083,0
"109","Site",10,3422,0.00292226767971946,-0.425950833254688,0
"148","Site",4,1411,0.00283486888731396,-0.285416132919679,0
"50","Site",18,6531,0.00275608635737253,-0.637129523742831,0
"19","Site",6,2209,0.00271616115889543,-0.377342329405684,0
"72","Site",2,744,0.00268817204301075,-0.221757204934636,0
"167","Site",28,10875,0.00257471264367816,-0.890712058085528,0
"51","Site",20,7886,0.00253613999492772,-0.770908241089489,0
"13","Site",13,5129,0.00253460713589394,-0.62211192647549,0
"126","Site",2,792,0.00252525252525253,-0.245418176048531,0
"45","Site",2,797,0.00250941028858218,-0.247812785133626,0
"38","Site",2,798,0.0025062656641604,-0.248290196244976,0
"110","Site",2,804,0.00248756218905473,-0.251144198926648,0
"184","Site",9,3704,0.00242980561555076,-0.551793258321736,0
"106","Site",7,2881,0.00242971190558834,-0.486663528512205,0
"26","Site",12,4966,0.00241643173580346,-0.642332887103286,0
"149","Site",18,7453,0.00241513484502885,-0.787310934236397,0
"9","Site",4,1691,0.00236546422235364,-0.382422055714687,0
"63","Site",18,7931,0.00226957508510907,-0.859153334905552,0
"36","Site",2,883,0.00226500566251416,-0.287165349839294,0
"34","Site",14,6842,0.00204618532592809,-0.864969450560376,0
"41","Site",3,1507,0.0019907100199071,-0.413749843454283,0
"96","Site",6,3019,0.00198741305067903,-0.586272417521513,0
"23","Site",8,4161,0.00192261475606825,-0.7034335049141,0
"30","Site",11,5749,0.00191337623934597,-0.829376921707448,0
"29","Site",8,4702,0.00170140365801786,-0.802748278175218,0
"153","Site",6,3637,0.00164971130052241,-0.717308079854333,0
"177","Site",6,3792,0.00158227848101266,-0.747485168119734,0
"113","Site",9,6174,0.00145772594752187,-0.989261974132931,0
"152","Site",8,5572,0.00143575017946877,-0.945741952171772,0
"123","Site",1,705,0.00141843971631206,-0.338070414886052,0
"117","Site",1,706,0.00141643059490085,-0.338503598367958,0
"6","Site",1,709,0.00141043723554302,-0.339800492864259,0
"114","Site",7,4976,0.00140675241157556,-0.901146459348221,0
"33","Site",1,713,0.00140252454417952,-0.341523533892955,0
"73","Site",4,2873,0.00139227288548556,-0.6875489506635,0
"3","Site",2,1441,0.00138792505204719,-0.487529671642184,0
"16","Site",2,1536,0.00130208333333333,-0.51553844500716,0
"161","Site",3,2413,0.00124326564442603,-0.656638839779741,0
"187","Site",4,3910,0.0010230179028133,-0.88578558023774,0
"32","Site",2,2110,0.000947867298578199,-0.663213672291254,0
"168","Site",1,1528,0.000654450261780105,-0.605957239702022,0
"144","Site",0,2949,0,-0.970639393881964,0
"81","Site",0,2292,0,-0.855712416619808,0
"18","Site",0,1430,0,-0.675909492679666,0
"158","Site",0,744,0,-0.487536342462534,0
"175","Site",0,723,0,-0.480606539405696,0
"99","Site",0,703,0,-0.473912528098621,0
