"","studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"34","AA-AA-000-0000","cou0001",-3,653.324015650468,182441.52,12.1141849622972,"2019-12-01"
"35","AA-AA-000-0000","cou0001",-3,662.146166999267,184478.38,12.1252875540246,"2019-12-01"
"36","AA-AA-000-0000","cou0001",-3,670.976685010062,186515.24,12.1362682305451,"2019-12-01"
"37","AA-AA-000-0000","cou0001",-3,679.815432997336,188552.1,12.1471296402538,"2019-12-01"
"38","AA-AA-000-0000","cou0001",-3,688.66227795723,190588.96,12.1578743461742,"2019-12-01"
"39","AA-AA-000-0000","cou0001",-3,697.517090430189,192625.82,12.1685048295893,"2019-12-01"
"40","AA-AA-000-0000","cou0001",-3,706.379744370123,194662.68,12.1790234934805,"2019-12-01"
"41","AA-AA-000-0000","cou0001",-3,715.250117019717,196699.54,12.1894326657877,"2019-12-01"
"42","AA-AA-000-0000","cou0001",-3,724.12808879154,198736.4,12.1997346025023,"2019-12-01"
"43","AA-AA-000-0000","cou0001",-3,733.013543154612,200773.26,12.2099314906015,"2019-12-01"
"44","AA-AA-000-0000","cou0001",-3,741.906366526151,202810.12,12.2200254508348,"2019-12-01"
"45","AA-AA-000-0000","cou0001",-3,750.806448168194,204846.98,12.2300185403718,"2019-12-01"
"46","AA-AA-000-0000","cou0001",-3,759.713680088826,206883.84,12.2399127553183,"2019-12-01"
"47","AA-AA-000-0000","cou0001",-3,768.627956947791,208920.7,12.2497100331094,"2019-12-01"
"48","AA-AA-000-0000","cou0001",-3,777.549175966213,210957.56,12.2594122547866,"2019-12-01"
"49","AA-AA-000-0000","cou0001",-3,786.477236840253,212994.42,12.2690212471653,"2019-12-01"
"50","AA-AA-000-0000","cou0001",-3,795.412041658453,215031.28,12.2785387848995,"2019-12-01"
"51","AA-AA-000-0000","cou0001",-3,804.353494822609,217068.14,12.2879665924486,"2019-12-01"
"52","AA-AA-000-0000","cou0001",-3,813.30150297197,219105,12.297306345953,"2019-12-01"
"53","AA-AA-000-0000","cou0001",-3,822.255974910605,221141.86,12.3065596750224,"2019-12-01"
"54","AA-AA-000-0000","cou0001",-3,831.21682153777,223178.72,12.3157281644423,"2019-12-01"
"55","AA-AA-000-0000","cou0001",-3,840.183955781132,225215.58,12.3248133558031,"2019-12-01"
"56","AA-AA-000-0000","cou0001",-3,849.157292532704,227252.44,12.3338167490558,"2019-12-01"
"57","AA-AA-000-0000","cou0001",-3,858.136748587356,229289.3,12.3427398039979,"2019-12-01"
"58","AA-AA-000-0000","cou0001",-3,867.12224258378,231326.16,12.3515839416945,"2019-12-01"
"59","AA-AA-000-0000","cou0001",-3,876.11369494779,233363.02,12.360350545836,"2019-12-01"
"60","AA-AA-000-0000","cou0001",-3,885.111027837846,235399.88,12.3690409640376,"2019-12-01"
"61","AA-AA-000-0000","cou0001",-3,894.114165092688,237436.74,12.3776565090825,"2019-12-01"
"62","AA-AA-000-0000","cou0001",-3,903.123032180995,239473.6,12.3861984601123,"2019-12-01"
"63","AA-AA-000-0000","cou0001",-3,912.137556152962,241510.46,12.3946680637662,"2019-12-01"
"64","AA-AA-000-0000","cou0001",-3,921.157665593712,243547.32,12.4030665352735,"2019-12-01"
"65","AA-AA-000-0000","cou0001",-3,930.183290578461,245584.18,12.4113950594997,"2019-12-01"
"66","AA-AA-000-0000","cou0001",-3,939.214362629347,247621.04,12.4196547919497,"2019-12-01"
"67","AA-AA-000-0000","cou0001",-3,948.250814673859,249657.9,12.4278468597301,"2019-12-01"
"68","AA-AA-000-0000","cou0001",-3,957.292581004786,251694.76,12.4359723624721,"2019-12-01"
"69","AA-AA-000-0000","cou0001",-3,966.339597241624,253731.62,12.4440323732172,"2019-12-01"
"70","AA-AA-000-0000","cou0001",-3,975.391800293371,255768.48,12.4520279392679,"2019-12-01"
"71","AA-AA-000-0000","cou0001",-3,984.449128322659,257805.34,12.4599600830043,"2019-12-01"
"72","AA-AA-000-0000","cou0001",-3,993.511520711151,259842.2,12.4678298026684,"2019-12-01"
"73","AA-AA-000-0000","cou0001",-3,1002.57891802616,261879.06,12.4756380731183,"2019-12-01"
"74","AA-AA-000-0000","cou0001",-3,1011.65126198844,263915.92,12.4833858465529,"2019-12-01"
"75","AA-AA-000-0000","cou0001",-3,1020.72849544108,265952.78,12.4910740532085,"2019-12-01"
"76","AA-AA-000-0000","cou0001",-3,1029.81056231947,267989.64,12.4987036020294,"2019-12-01"
"77","AA-AA-000-0000","cou0001",-3,1038.89740762233,270026.5,12.5062753813124,"2019-12-01"
"78","AA-AA-000-0000","cou0001",-3,1047.98897738365,272063.36,12.513790259328,"2019-12-01"
"79","AA-AA-000-0000","cou0001",-3,1057.08521864562,274100.22,12.5212490849173,"2019-12-01"
"80","AA-AA-000-0000","cou0001",-3,1066.18607943248,276137.08,12.5286526880679,"2019-12-01"
"81","AA-AA-000-0000","cou0001",-3,1075.29150872519,278173.94,12.5360018804677,"2019-12-01"
"82","AA-AA-000-0000","cou0001",-3,1084.40145643695,280210.8,12.5432974560395,"2019-12-01"
"83","AA-AA-000-0000","cou0001",-3,1093.51587338956,282247.66,12.550540191455,"2019-12-01"
"84","AA-AA-000-0000","cou0001",-3,1102.63471129047,284284.52,12.5577308466315,"2019-12-01"
"85","AA-AA-000-0000","cou0001",-3,1111.75792271062,286321.38,12.5648701652104,"2019-12-01"
"86","AA-AA-000-0000","cou0001",-3,1120.88546106301,288358.24,12.5719588750181,"2019-12-01"
"87","AA-AA-000-0000","cou0001",-3,1130.01728058186,290395.1,12.5789976885122,"2019-12-01"
"88","AA-AA-000-0000","cou0001",-3,1139.15333630255,292431.96,12.5859873032103,"2019-12-01"
"89","AA-AA-000-0000","cou0001",-3,1148.29358404208,294468.82,12.5929284021054,"2019-12-01"
"90","AA-AA-000-0000","cou0001",-3,1157.43798038016,296505.68,12.5998216540661,"2019-12-01"
"91","AA-AA-000-0000","cou0001",-3,1166.58648264096,298542.54,12.6066677142237,"2019-12-01"
"92","AA-AA-000-0000","cou0001",-3,1175.73904887534,300579.4,12.6134672243453,"2019-12-01"
"93","AA-AA-000-0000","cou0001",-3,1184.89563784363,302616.26,12.6202208131955,"2019-12-01"
"94","AA-AA-000-0000","cou0001",-3,1194.05620899892,304653.12,12.6269290968847,"2019-12-01"
"95","AA-AA-000-0000","cou0001",-3,1203.22072247096,306689.98,12.6335926792067,"2019-12-01"
"96","AA-AA-000-0000","cou0001",-3,1212.38913905037,308726.84,12.640212151965,"2019-12-01"
"97","AA-AA-000-0000","cou0001",-3,1221.56142017345,310763.7,12.6467880952877,"2019-12-01"
"98","AA-AA-000-0000","cou0001",-3,1230.73752790738,312800.56,12.653321077933,"2019-12-01"
"99","AA-AA-000-0000","cou0001",-3,1239.91742493585,314837.42,12.6598116575843,"2019-12-01"
"100","AA-AA-000-0000","cou0001",-3,1249.10107454515,316874.28,12.6662603811357,"2019-12-01"
"101","AA-AA-000-0000","cou0001",-3,1258.28844061063,318911.14,12.6726677849688,"2019-12-01"
"102","AA-AA-000-0000","cou0001",-3,1267.47948758353,320948,12.6790343952203,"2019-12-01"
"103","AA-AA-000-0000","cou0001",-3,1276.67418047822,322984.86,12.6853607280412,"2019-12-01"
"104","AA-AA-000-0000","cou0001",-3,1285.8724848598,325021.72,12.691647289848,"2019-12-01"
"105","AA-AA-000-0000","cou0001",-3,1295.07436683203,327058.58,12.697894577566,"2019-12-01"
"106","AA-AA-000-0000","cou0001",-3,1304.2797930256,329095.44,12.7041030788646,"2019-12-01"
"107","AA-AA-000-0000","cou0001",-3,1313.48873058675,331132.3,12.7102732723865,"2019-12-01"
"108","AA-AA-000-0000","cou0001",-3,1322.70114716617,333169.16,12.7164056279683,"2019-12-01"
"109","AA-AA-000-0000","cou0001",-3,1331.91701090824,335206.02,12.722500606856,"2019-12-01"
"110","AA-AA-000-0000","cou0001",-3,1341.13629044052,337242.88,12.7285586619124,"2019-12-01"
"111","AA-AA-000-0000","cou0001",-3,1350.35895486357,339279.74,12.7345802378195,"2019-12-01"
"112","AA-AA-000-0000","cou0001",-3,1359.58497374104,341316.6,12.7405657712743,"2019-12-01"
"113","AA-AA-000-0000","cou0001",-3,1368.81431708998,343353.46,12.7465156911788,"2019-12-01"
"114","AA-AA-000-0000","cou0001",-3,1378.04695537145,345390.32,12.7524304188243,"2019-12-01"
"115","AA-AA-000-0000","cou0001",-3,1387.28285948139,347427.18,12.7583103680707,"2019-12-01"
"116","AA-AA-000-0000","cou0001",-3,1396.52200074168,349464.04,12.7641559455198,"2019-12-01"
"117","AA-AA-000-0000","cou0001",-3,1405.76435089148,351500.9,12.7699675506848,"2019-12-01"
"118","AA-AA-000-0000","cou0001",-3,1415.00988207878,353537.76,12.7757455761531,"2019-12-01"
"119","AA-AA-000-0000","cou0001",-3,1424.25856685215,355574.62,12.7814904077463,"2019-12-01"
"120","AA-AA-000-0000","cou0001",-3,1433.51037815274,357611.48,12.7872024246745,"2019-12-01"
"121","AA-AA-000-0000","cou0001",-3,1442.76528930646,359648.34,12.7928819996864,"2019-12-01"
"122","AA-AA-000-0000","cou0001",-3,1452.02327401637,361685.2,12.7985294992153,"2019-12-01"
"123","AA-AA-000-0000","cou0001",-3,1461.28430635522,363722.06,12.8041452835212,"2019-12-01"
"124","AA-AA-000-0000","cou0001",-3,1470.54836075827,365758.92,12.8097297068283,"2019-12-01"
"125","AA-AA-000-0000","cou0001",-3,1479.8154120162,367795.78,12.8152831174596,"2019-12-01"
"126","AA-AA-000-0000","cou0001",-3,1489.08543526822,369832.64,12.8208058579666,"2019-12-01"
"127","AA-AA-000-0000","cou0001",-3,1498.35840599539,371869.5,12.8262982652567,"2019-12-01"
"128","AA-AA-000-0000","cou0001",-3,1507.63430001408,373906.36,12.8317606707162,"2019-12-01"
"129","AA-AA-000-0000","cou0001",-3,1516.91309346953,375943.22,12.8371934003305,"2019-12-01"
"130","AA-AA-000-0000","cou0001",-3,1526.19476282969,377980.08,12.8425967748004,"2019-12-01"
"131","AA-AA-000-0000","cou0001",-3,1535.47928487909,380016.94,12.8479711096563,"2019-12-01"
"132","AA-AA-000-0000","cou0001",-3,1544.76663671295,382053.8,12.8533167153684,"2019-12-01"
"133","AA-AA-000-0000","cou0001",-3,1554.05679573137,384090.66,12.8586338974541,"2019-12-01"
"134","AA-AA-000-0000","cou0001",-3,1563.34973963365,386127.52,12.8639229565835,"2019-12-01"
"135","AA-AA-000-0000","cou0001",-3,1572.64544641284,388164.38,12.8691841886808,"2019-12-01"
"136","AA-AA-000-0000","cou0001",-3,1581.94389435029,390201.24,12.8744178850236,"2019-12-01"
"137","AA-AA-000-0000","cou0001",-3,1591.24506201042,392238.1,12.8796243323403,"2019-12-01"
"138","AA-AA-000-0000","cou0001",-3,1600.54892823558,394274.96,12.8848038129037,"2019-12-01"
"139","AA-AA-000-0000","cou0001",-3,1609.85547214102,396311.82,12.8899566046232,"2019-12-01"
"140","AA-AA-000-0000","cou0001",-3,1619.16467311,398348.68,12.8950829811341,"2019-12-01"
"141","AA-AA-000-0000","cou0001",-3,1628.47651078899,400385.54,12.900183211885,"2019-12-01"
"142","AA-AA-000-0000","cou0001",-3,1637.79096508299,402422.4,12.9052575622223,"2019-12-01"
"143","AA-AA-000-0000","cou0001",-3,1647.10801615096,404459.26,12.9103062934739,"2019-12-01"
"144","AA-AA-000-0000","cou0001",-3,1656.42764440136,406496.12,12.915329663029,"2019-12-01"
"145","AA-AA-000-0000","cou0001",-3,1665.74983048774,408532.98,12.9203279244175,"2019-12-01"
"146","AA-AA-000-0000","cou0001",-3,1675.07455530453,410569.84,12.9253013273864,"2019-12-01"
"147","AA-AA-000-0000","cou0001",-3,1684.40179998279,412606.7,12.9302501179751,"2019-12-01"
"148","AA-AA-000-0000","cou0001",-3,1693.7315458862,414643.56,12.9351745385879,"2019-12-01"
"149","AA-AA-000-0000","cou0001",-3,1703.06377460702,416680.42,12.9400748280656,"2019-12-01"
"150","AA-AA-000-0000","cou0001",-3,1712.39846796218,418717.28,12.9449512217551,"2019-12-01"
"151","AA-AA-000-0000","cou0001",-3,1721.7356079895,420754.14,12.9498039515768,"2019-12-01"
"152","AA-AA-000-0000","cou0001",-3,1731.07517694388,422791,12.9546332460913,"2019-12-01"
"153","AA-AA-000-0000","cou0001",-3,1740.41715729375,424827.86,12.9594393305635,"2019-12-01"
"154","AA-AA-000-0000","cou0001",-3,1749.76153171739,426864.72,12.964222427026,"2019-12-01"
"155","AA-AA-000-0000","cou0001",-3,1759.10828309947,428901.58,12.9689827543406,"2019-12-01"
"156","AA-AA-000-0000","cou0001",-3,1768.45739452764,430938.44,12.9737205282582,"2019-12-01"
"157","AA-AA-000-0000","cou0001",-3,1777.80884928916,432975.3,12.9784359614777,"2019-12-01"
"158","AA-AA-000-0000","cou0001",-3,1787.16263086759,435012.16,12.9831292637031,"2019-12-01"
"159","AA-AA-000-0000","cou0001",-3,1796.51872293965,437049.02,12.9878006416997,"2019-12-01"
"160","AA-AA-000-0000","cou0001",-3,1805.87710937198,439085.88,12.9924502993486,"2019-12-01"
"161","AA-AA-000-0000","cou0001",-3,1815.23777421812,441122.74,12.9970784377001,"2019-12-01"
"162","AA-AA-000-0000","cou0001",-3,1824.60070171551,443159.6,13.0016852550257,"2019-12-01"
"163","AA-AA-000-0000","cou0001",-3,1833.96587628246,445196.46,13.0062709468694,"2019-12-01"
"164","AA-AA-000-0000","cou0001",-3,1843.33328251532,447233.32,13.0108357060975,"2019-12-01"
"165","AA-AA-000-0000","cou0001",-3,1852.70290518563,449270.18,13.0153797229469,"2019-12-01"
"166","AA-AA-000-0000","cou0001",-3,1862.07472923734,451307.04,13.019903185073,"2019-12-01"
"167","AA-AA-000-0000","cou0001",-3,1871.44873978409,453343.9,13.024406277596,"2019-12-01"
"168","AA-AA-000-0000","cou0001",-3,1880.82492210652,455380.76,13.0288891831466,"2019-12-01"
"169","AA-AA-000-0000","cou0001",-3,1890.20326164972,457417.62,13.0333520819102,"2019-12-01"
"170","AA-AA-000-0000","cou0001",-3,1899.58374402061,459454.48,13.0377951516705,"2019-12-01"
"171","AA-AA-000-0000","cou0001",-3,1908.96635498545,461491.34,13.0422185678519,"2019-12-01"
"172","AA-AA-000-0000","cou0001",-3,1918.3510804674,463528.2,13.0466225035612,"2019-12-01"
"173","AA-AA-000-0000","cou0001",-3,1927.73790654408,465565.06,13.0510071296282,"2019-12-01"
"174","AA-AA-000-0000","cou0001",-3,1937.12681944523,467601.92,13.0553726146452,"2019-12-01"
"175","AA-AA-000-0000","cou0001",-3,1946.51780555039,469638.78,13.0597191250063,"2019-12-01"
"176","AA-AA-000-0000","cou0001",-3,1955.91085138662,471675.64,13.0640468249454,"2019-12-01"
"177","AA-AA-000-0000","cou0001",-3,1965.30594362626,473712.5,13.068355876573,"2019-12-01"
"178","AA-AA-000-0000","cou0001",-3,1974.70306908479,475749.36,13.0726464399131,"2019-12-01"
"179","AA-AA-000-0000","cou0001",-3,1984.10221471864,477786.22,13.0769186729389,"2019-12-01"
"180","AA-AA-000-0000","cou0001",-3,1993.50336762312,479823.08,13.0811727316072,"2019-12-01"
"181","AA-AA-000-0000","cou0001",-3,2002.90651503034,481859.94,13.0854087698931,"2019-12-01"
"182","AA-AA-000-0000","cou0001",-3,2012.31164430719,483896.8,13.089626939823,"2019-12-01"
"183","AA-AA-000-0000","cou0001",-3,2021.71874295339,485933.66,13.0938273915078,"2019-12-01"
"184","AA-AA-000-0000","cou0001",-3,2031.12779859949,487970.52,13.0980102731745,"2019-12-01"
"185","AA-AA-000-0000","cou0001",-3,2040.53879900498,490007.38,13.1021757311979,"2019-12-01"
"186","AA-AA-000-0000","cou0001",-3,2049.95173205645,492044.24,13.1063239101312,"2019-12-01"
"187","AA-AA-000-0000","cou0001",-3,2059.3665857657,494081.1,13.1104549527361,"2019-12-01"
"188","AA-AA-000-0000","cou0001",-3,2068.78334826796,496117.96,13.1145690000124,"2019-12-01"
"189","AA-AA-000-0000","cou0001",-3,2078.20200782014,498154.82,13.1186661912267,"2019-12-01"
"190","AA-AA-000-0000","cou0001",-3,2087.62255279903,500191.68,13.1227466639407,"2019-12-01"
"191","AA-AA-000-0000","cou0001",-3,2097.04497169966,502228.54,13.1268105540391,"2019-12-01"
"192","AA-AA-000-0000","cou0001",-3,2106.46925313356,504265.4,13.1308579957567,"2019-12-01"
"193","AA-AA-000-0000","cou0001",-3,2115.89538582719,506302.26,13.1348891217047,"2019-12-01"
"194","AA-AA-000-0000","cou0001",-3,2125.32335862025,508339.12,13.1389040628973,"2019-12-01"
"195","AA-AA-000-0000","cou0001",-3,2134.75316046413,510375.98,13.1429029487768,"2019-12-01"
"196","AA-AA-000-0000","cou0001",-3,2144.18478042035,512412.84,13.1468859072388,"2019-12-01"
"197","AA-AA-000-0000","cou0001",-3,2153.61820765902,514449.7,13.1508530646567,"2019-12-01"
"198","AA-AA-000-0000","cou0001",-3,2163.05343145734,516486.56,13.1548045459061,"2019-12-01"
"199","AA-AA-000-0000","cou0001",-3,2172.49044119814,518523.42,13.1587404743877,"2019-12-01"
"200","AA-AA-000-0000","cou0001",-3,2181.9292263684,520560.28,13.162660972051,"2019-12-01"
"201","AA-AA-000-0000","cou0001",-3,2191.36977655785,522597.14,13.1665661594169,"2019-12-01"
"202","AA-AA-000-0000","cou0001",-3,2200.81208145754,524634,13.1704561555995,"2019-12-01"
"203","AA-AA-000-0000","cou0001",-3,2210.25613085849,526670.86,13.1743310783287,"2019-12-01"
"204","AA-AA-000-0000","cou0001",-3,2219.70191465036,528707.72,13.1781910439705,"2019-12-01"
"205","AA-AA-000-0000","cou0001",-3,2229.14942282005,530744.58,13.1820361675492,"2019-12-01"
"206","AA-AA-000-0000","cou0001",-3,2238.59864545046,532781.44,13.1858665627667,"2019-12-01"
"207","AA-AA-000-0000","cou0001",-3,2248.04957271918,534818.3,13.1896823420239,"2019-12-01"
"208","AA-AA-000-0000","cou0001",-3,2257.50219489725,536855.16,13.1934836164394,"2019-12-01"
"209","AA-AA-000-0000","cou0001",-3,2266.95650234787,538892.02,13.1972704958698,"2019-12-01"
"210","AA-AA-000-0000","cou0001",-3,2276.41248552524,540928.88,13.2010430889282,"2019-12-01"
"211","AA-AA-000-0000","cou0001",-3,2285.87013497334,542965.74,13.2048015030029,"2019-12-01"
"212","AA-AA-000-0000","cou0001",-3,2295.32944132473,545002.6,13.2085458442762,"2019-12-01"
"213","AA-AA-000-0000","cou0001",-3,2304.79039529944,547039.46,13.2122762177419,"2019-12-01"
"214","AA-AA-000-0000","cou0001",-3,2314.25298770377,549076.32,13.2159927272232,"2019-12-01"
"215","AA-AA-000-0000","cou0001",-3,2323.71720942922,551113.18,13.2196954753901,"2019-12-01"
"216","AA-AA-000-0000","cou0001",-3,2333.18305145139,553150.04,13.2233845637762,"2019-12-01"
"217","AA-AA-000-0000","cou0001",-3,2342.65050482885,555186.9,13.2270600927955,"2019-12-01"
"218","AA-AA-000-0000","cou0001",-3,2352.11956070213,557223.76,13.230722161759,"2019-12-01"
"219","AA-AA-000-0000","cou0001",-3,2361.59021029264,559260.62,13.2343708688904,"2019-12-01"
"220","AA-AA-000-0000","cou0001",-3,2371.06244490164,561297.48,13.2380063113424,"2019-12-01"
"221","AA-AA-000-0000","cou0001",-3,2380.53625590924,563334.34,13.2416285852118,"2019-12-01"
"222","AA-AA-000-0000","cou0001",-3,2390.0116347734,565371.2,13.2452377855548,"2019-12-01"
"223","AA-AA-000-0000","cou0001",-3,2399.48857302896,567408.06,13.2488340064023,"2019-12-01"
"224","AA-AA-000-0000","cou0001",-3,2408.96706228663,569444.92,13.2524173407741,"2019-12-01"
"225","AA-AA-000-0000","cou0001",-3,2418.4470942321,571481.78,13.2559878806939,"2019-12-01"
"226","AA-AA-000-0000","cou0001",-3,2427.92866062507,573518.64,13.259545717203,"2019-12-01"
"227","AA-AA-000-0000","cou0001",-3,2437.41175329834,575555.5,13.2630909403743,"2019-12-01"
"228","AA-AA-000-0000","cou0001",-3,2446.8963641569,577592.36,13.2666236393265,"2019-12-01"
"229","AA-AA-000-0000","cou0001",-3,2456.38248517706,579629.22,13.2701439022366,"2019-12-01"
"230","AA-AA-000-0000","cou0001",-3,2465.87010840553,581666.08,13.2736518163541,"2019-12-01"
"231","AA-AA-000-0000","cou0001",-3,2475.35922595861,583702.94,13.2771474680132,"2019-12-01"
"232","AA-AA-000-0000","cou0001",-3,2484.84983002132,585739.8,13.2806309426461,"2019-12-01"
"233","AA-AA-000-0000","cou0001",-3,2494.34191284654,587776.66,13.2841023247951,"2019-12-01"
"234","AA-AA-000-0000","cou0001",-3,2503.83546675421,589813.52,13.2875616981253,"2019-12-01"
"235","AA-AA-000-0000","cou0001",-3,2513.33048413055,591850.38,13.2910091454364,"2019-12-01"
"236","AA-AA-000-0000","cou0001",-3,2522.8269574272,593887.24,13.2944447486746,"2019-12-01"
"237","AA-AA-000-0000","cou0001",-3,2532.32487916047,595924.1,13.2978685889446,"2019-12-01"
"238","AA-AA-000-0000","cou0001",-3,2541.82424191057,597960.96,13.3012807465207,"2019-12-01"
"239","AA-AA-000-0000","cou0001",-3,2551.32503832086,599997.82,13.3046813008584,"2019-12-01"
"240","AA-AA-000-0000","cou0001",-3,2560.82726109704,602034.68,13.3080703306051,"2019-12-01"
"241","AA-AA-000-0000","cou0001",-3,2570.3309030065,604071.54,13.3114479136117,"2019-12-01"
"242","AA-AA-000-0000","cou0001",-3,2579.83595687751,606108.4,13.3148141269425,"2019-12-01"
"243","AA-AA-000-0000","cou0001",-3,2589.34241559858,608145.26,13.3181690468865,"2019-12-01"
"244","AA-AA-000-0000","cou0001",-3,2598.85027211769,610182.12,13.3215127489672,"2019-12-01"
"245","AA-AA-000-0000","cou0001",-3,2608.35951944162,612218.98,13.3248453079531,"2019-12-01"
"246","AA-AA-000-0000","cou0001",-3,2617.87015063528,614255.84,13.3281667978677,"2019-12-01"
"247","AA-AA-000-0000","cou0001",-3,2627.38215882103,616292.7,13.3314772919994,"2019-12-01"
"248","AA-AA-000-0000","cou0001",-3,2636.89553717799,618329.56,13.3347768629111,"2019-12-01"
"249","AA-AA-000-0000","cou0001",-3,2646.41027894143,620366.42,13.3380655824496,"2019-12-01"
"250","AA-AA-000-0000","cou0001",-3,2655.92637740208,622403.28,13.3413435217553,"2019-12-01"
"251","AA-AA-000-0000","cou0001",-3,2665.44382590554,624440.14,13.3446107512715,"2019-12-01"
"252","AA-AA-000-0000","cou0001",-3,2674.9626178516,626477,13.3478673407529,"2019-12-01"
"253","AA-AA-000-0000","cou0001",-3,2684.48274669369,628513.86,13.3511133592753,"2019-12-01"
"254","AA-AA-000-0000","cou0001",-2,440.402399874667,115225.14,11.6546432326021,"2019-12-01"
"255","AA-AA-000-0000","cou0001",-2,449.471463250116,117262,11.6721660264874,"2019-12-01"
"256","AA-AA-000-0000","cou0001",-2,458.551533591984,119298.86,11.6893870522985,"2019-12-01"
"257","AA-AA-000-0000","cou0001",-2,467.642330180028,121335.72,11.706316528087,"2019-12-01"
"258","AA-AA-000-0000","cou0001",-2,476.743584027345,123372.58,11.7229641615485,"2019-12-01"
"259","AA-AA-000-0000","cou0001",-2,485.85503720505,125409.44,11.7393391834545,"2019-12-01"
"260","AA-AA-000-0000","cou0001",-2,494.976442216121,127446.3,11.7554503783903,"2019-12-01"
"261","AA-AA-000-0000","cou0001",-2,504.107561414103,129483.16,11.7713061130559,"2019-12-01"
"262","AA-AA-000-0000","cou0001",-2,513.248166462814,131520.02,11.7869143623581,"2019-12-01"
"263","AA-AA-000-0000","cou0001",-2,522.398037833553,133556.88,11.8022827334972,"2019-12-01"
"264","AA-AA-000-0000","cou0001",-2,531.556964336704,135593.74,11.817418488231,"2019-12-01"
"265","AA-AA-000-0000","cou0001",-2,540.724742684879,137630.6,11.8323285634787,"2019-12-01"
"266","AA-AA-000-0000","cou0001",-2,549.901177085055,139667.46,11.847019590411,"2019-12-01"
"267","AA-AA-000-0000","cou0001",-2,559.086078857385,141704.32,11.8614979121583,"2019-12-01"
"268","AA-AA-000-0000","cou0001",-2,568.279266078577,143741.18,11.8757696002555,"2019-12-01"
"269","AA-AA-000-0000","cou0001",-2,577.480563247945,145778.04,11.8898404699288,"2019-12-01"
"270","AA-AA-000-0000","cou0001",-2,586.689800974376,147814.9,11.903716094323,"2019-12-01"
